"x"
"1",1.54752810974605
"2",2.47568648657762
"3",3.55054288799874
"4",4.9244777103886
"5",5.73941457038745
"6",6.58951050392352
"7",7.47700225072913
"8",8.19265966280364
"9",9.71921524219215
"10",10.0044006709941
"11",11.9720375677571
"12",12.1251626070589
"13",13.4110487392172
"14",14.4450071472675
"15",15.1311297831126
"16",16.5232936984394
"17",17.2883493874688
"18",18.6758928783238
"19",19.9121053582057
"20",20.055137388641
"21",21.5277100885287
"22",22.5886369112413
"23",23.5571333337575
"24",24.6075582308695
"25",25.6478958080988
"26",26.4388798463624
"27",27.4135559154674
"28",28.9781466682907
"29",29.2217650283128
"30",30.9058227466885
"31",31.6147644594312
"32",32.269757830305
"33",33.9479955534916
"34",34.9746062676422
"35",35.7433556262404
"36",36.9682896975428
"37",37.69920755364
"38",38.4108105392661
"39",39.5544753184076
"40",40.9357254856732
"41",41.4326002649032
"42",42.5775509353261
"43",43.2287057694048
"44",44.2433771335054
"45",45.3298027974088
"46",46.5864745555446
"47",47.3636846179143
"48",48.5270930540282
"49",49.4719157337677
"50",50.826779670082
"51",51.4032342371065
"52",52.9116470981389
"53",53.6407892734278
"54",54.8874815194868
"55",55.5504957423545
"56",56.6398513545282
"57",57.2139000208117
"58",58.1750051761046
"59",59.5105869167019
"60",60.3016654420644
"61",61.1645814590156
"62",62.3766522484366
"63",63.7262969652656
"64",64.0353284121957
"65",65.0088448617607
"66",66.0054734575097
"67",67.4734366482589
"68",68.7052495770622
"69",69.8460623587016
"70",70.0282325672451
"71",71.2757634690497
"72",72.5358555286657
"73",73.1567285505589
"74",74.3724633594975
"75",75.5474527254701
"76",76.5203880330082
"77",77.9919024393894
"78",78.2449864158407
"79",79.9267902818974
"80",80.113352144137
"81",81.7754169059917
"82",82.1337053934112
"83",83.1236961041577
"84",84.7911438029259
"85",85.2562011724804
"86",86.3278693917673
"87",87.5370128774084
"88",88.9978068096098
"89",89.6754145452287
"90",90.015185126802
"91",91.16839744756
"92",92.0262000760995
"93",93.3434291989543
"94",94.9710931316949
"95",95.5497642736882
"96",96.3835571461823
"97",97.6557042973582
"98",98.5155241272878
