"x"
"1",1.8172740994487
"2",2.94933294015937
"3",3.46078787790611
"4",4.89834795496427
"5",5.39068766613491
"6",6.9922978929244
"7",7.71519651333801
"8",8.41015800810419
"9",9.29828227055259
"10",10.5034160320647
"11",11.6865142320748
"12",12.3031193215866
"13",13.8480112846009
"14",14.5528339133598
"15",15.9347956292331
"16",16.6274125138298
"17",17.0617221819703
"18",18.5932787919883
"19",19.8634395061526
"20",20.1971980538219
"21",21.5627773595043
"22",22.9651024925988
"23",23.9894613225479
"24",24.0557458573021
"25",25.3457467008848
"26",26.7793375891633
"27",27.6186966856476
"28",28.9464130606502
"29",29.7415917366743
"30",30.1830974675249
"31",31.4461427272763
"32",32.1357077413704
"33",33.1830433665309
"34",34.4263228436466
"35",35.1075519991573
"36",36.2123082294129
"37",37.7521253167652
"38",38.8533145510592
"39",39.6016632020473
"40",40.1060940688476
"41",41.4057583645917
"42",42.353377125226
"43",43.9368394906633
"44",44.8464258448221
"45",45.8885906899814
"46",46.6974818650633
"47",47.3307060294319
"48",48.8797546699643
"49",49.4772186223418
"50",50.5084475171752
"51",51.3242987913545
"52",52.2328798177186
"53",53.2110817208886
"54",54.6894829468802
"55",55.2104098934215
"56",56.5464269451331
"57",57.6996447441634
"58",58.7222666039597
"59",59.1755812689662
"60",60.8033954279963
"61",61.2395057992544
"62",62.2907593173441
"63",63.8561411013361
"64",64.5927532862406
"65",65.5152543652803
"66",66.4465058546048
"67",67.7784700565971
"68",68.1607958970126
"69",69.8054350041784
"70",70.2376758980099
"71",71.358183313394
"72",72.0501898748334
"73",73.2928079278208
"74",74.0373165237252
"75",75.0995852202177
"76",76.9255866159219
"77",77.7481759651564
"78",78.6825380199589
"79",79.1687380520161
"80",80.2381659785751
"81",81.2081472917926
"82",82.3337659703102
"83",83.0764607230667
"84",84.259846650064
"85",85.1908309815917
"86",86.2996325162239
"87",87.829821421532
"88",88.3245894683059
"89",89.1875234190375
"90",90.3465828464832
"91",91.137271712767
"92",92.7452128371224
"93",93.1214302950539
"94",94.8306099541951
"95",95.8129675900564
"96",96.4503714689054
"97",97.869967876235
"98",98.6958419214934
"99",99.3597386744805
"100",100.409768914105
"101",101.433709250763
"102",102.746724193916
"103",103.226300159004
"104",104.120590273989
"105",105.75385608105
"106",106.823961052811
"107",107.395571733592
"108",108.783173852367
"109",109.755919690942
"110",110.892612735275
"111",111.220606395509
"112",112.753481292864
"113",113.968744288897
"114",114.131022952963
"115",115.317421447253
"116",116.052289227955
"117",117.092973448569
"118",118.185625839513
"119",119.203804623568
"120",120.09790700092
"121",121.608013016405
"122",122.726608194411
"123",123.178507607663
"124",124.810340659693
"125",125.458890285343
"126",126.814529248746
"127",127.841828648699
"128",128.959122440545
"129",129.667357841507
"130",130.114676356083
"131",131.688765951199
"132",132.175215723692
"133",133.981437207665
"134",134.420577230165
"135",135.168745741248
